mean,std,max,min,abs_mean,mean_first_10000,mean_first_50000,mean_last_10000,mean_last_50000,abs_std,std_first_10000,std_first_50000,std_last_10000,std_last_50000,median,abs_median,median_first_10000,median_first_50000,median_last_10000,median_last_50000,abs_max,max_first_10000,max_first_50000,max_last_10000,max_last_50000,abs_min,min_first_10000,min_first_50000,min_last_10000,min_last_50000,max_min,Quant5,Quant25,Quant75,Quant95,Quant99,IQR,Abs_Quant5,Abs_Quant25,Abs_Quant75,Abs_Quant95,Abs_Quant99,Abs_IQR,Sum,Abs_sum,MAD,Kurtosis,skew
4.443313333333333,4.428977014398643,106.0,-99.0,4.911926666666667,4.5065,4.62084,4.43875,4.44655,3.9027961728409544,4.99155780442654,3.9058395776140276,4.524663565891142,3.741422601087827,4.0,5.0,5.0,5.0,4.0,4.0,106.0,62.0,62.0,106.0,62.0,0.0,-44.0,-44.0,-99.0,-44.0,-1.070707082748413,-1.0,2.0,6.0,10.0,14.0,0.0,1.0,3.0,7.0,10.0,16.0,4.0,45065.0,736789.0,2.699433574844102,78.53298000290113,0.1092112752126509
4.3758,4.6498227742942575,121.0,-159.0,4.914786666666667,4.7064,4.45908,4.382,4.43734,4.075943585224117,3.4975737793839636,5.713392898337048,4.7560136816952525,5.195513801159283,4.0,4.0,5.0,4.0,4.0,4.0,159.0,31.0,121.0,121.0,121.0,0.0,-22.0,-159.0,-159.0,-159.0,-0.7610062956809998,-1.0,2.0,6.0,10.0,15.0,0.0,1.0,3.0,6.0,10.0,17.0,3.0,47064.0,737218.0,2.7875190186661536,97.77211786180473,-0.13936200695501594
4.36348,3.6892293267953455,66.0,-68.0,4.719546666666667,4.3341,4.29774,4.340157142857143,4.30812,3.221215366288289,2.8269199383133867,4.34636269882924,3.708564210033077,3.862290931366044,4.0,4.0,4.0,4.0,4.0,4.0,68.0,17.0,66.0,66.0,66.0,0.0,-6.0,-68.0,-68.0,-68.0,-0.970588207244873,-1.0,2.0,6.0,9.0,13.0,0.0,1.0,3.0,6.0,10.0,14.0,3.0,43341.0,707932.0,2.5617209973333326,23.78740061809198,-0.0672367936453003
4.4964,4.113283339863532,122.0,-65.0,4.94592,4.7878,4.4725,4.495178571428571,4.47033,3.5601348079343387,3.3478787297629107,3.340010009466628,4.035450966479297,4.098451861883539,4.0,5.0,5.0,4.0,4.0,4.0,122.0,29.0,35.0,122.0,122.0,0.0,-31.0,-31.0,-65.0,-65.0,-1.8769230842590332,-1.0,2.0,7.0,10.0,15.0,0.0,1.0,3.0,7.0,10.0,16.0,4.0,47878.0,741888.0,2.705387136000032,36.195266249557235,0.3388590707017051
4.38196,3.8377951243141473,57.0,-43.0,4.80272,4.5816,4.50976,4.377714285714286,4.44284,3.296073375335866,2.757843724760528,3.7189489582443964,3.7687992331956806,3.608271460218772,4.0,4.0,5.0,5.0,4.0,4.0,57.0,16.0,49.0,49.0,49.0,0.0,-7.0,-31.0,-41.0,-33.0,-1.325581431388855,-1.0,2.0,6.0,10.0,14.0,0.0,1.0,3.0,6.0,10.0,15.0,3.0,45816.0,720408.0,2.6422146133338655,14.333204354283675,0.02856774068615627
4.33306,4.3186944837393035,80.0,-71.0,4.839686666666666,4.5172,4.34292,4.323228571428571,4.34124,3.7421829183925333,7.998943834672614,4.698051437281859,4.398581433829665,3.959567153631877,4.0,4.0,5.0,4.0,4.0,4.0,80.0,73.0,73.0,80.0,73.0,0.0,-71.0,-71.0,-71.0,-71.0,-1.1267606019973755,-1.0,2.0,6.0,10.0,14.0,0.0,1.0,3.0,6.0,10.0,16.0,3.0,45172.0,725953.0,2.755545627199722,37.7260011901979,0.1195166006050304
4.1896,3.823816939112003,76.0,-59.0,4.62872,4.5045,4.31338,4.199278571428572,4.22923,3.2786048084406167,3.172441676157162,3.7604595193561035,3.6691754523172158,3.613022854403424,4.0,4.0,4.0,4.0,4.0,4.0,76.0,26.0,46.0,51.0,46.0,0.0,-22.0,-36.0,-52.0,-36.0,-1.2881356477737427,-1.0,2.0,6.0,9.0,14.0,0.0,1.0,2.0,6.0,10.0,14.0,4.0,45045.0,694308.0,2.6300645439997683,21.048750451121865,0.1089211948912024
4.33522,3.442610428445796,54.0,-41.0,4.659073333333334,4.1129,4.28814,4.355421428571429,4.39405,2.9897684301727003,4.014643860485342,3.367215779132972,3.480061263789674,3.3757500728557415,4.0,4.0,4.0,4.0,4.0,4.0,54.0,30.0,30.0,54.0,54.0,0.0,-23.0,-23.0,-41.0,-39.0,-1.3170732259750366,-1.0,2.0,6.0,9.0,13.0,0.0,1.0,3.0,6.0,9.0,13.0,3.0,41129.0,698861.0,2.4934131685334613,9.75862367208976,-0.013689783396276755
4.317646666666667,3.6052693724977813,130.0,-77.0,4.624246666666667,4.4233,4.35744,4.313571428571429,4.29743,3.2025559284606917,7.594990816225511,4.301000653165769,3.657836591341784,3.7867411832851596,4.0,4.0,4.0,4.0,4.0,4.0,130.0,130.0,130.0,130.0,130.0,0.0,-77.0,-77.0,-77.0,-77.0,-1.6883116960525513,-1.0,2.0,6.0,9.0,12.0,0.0,1.0,3.0,6.0,9.0,12.0,3.0,44233.0,693637.0,2.4677155092442598,92.34053105196715,1.0722557173351748
4.45316,3.90362578504845,79.0,-63.0,4.8424933333333335,4.5011,4.4274,4.447621428571429,4.40575,3.408689256058969,2.6773336739301206,3.0583453548489565,3.967337761292313,4.141874996759908,4.0,5.0,5.0,4.0,4.0,4.0,79.0,15.0,41.0,79.0,79.0,0.0,-5.0,-25.0,-63.0,-63.0,-1.2539682388305664,-1.0,2.0,6.0,10.0,13.0,0.0,1.0,3.0,6.0,10.0,14.0,3.0,45011.0,726374.0,2.6075084234668378,30.41769713629328,-0.025880097167586415
4.190333333333333,3.2092182666138664,78.0,-52.0,4.447453333333334,4.2442,4.08634,4.17165,4.1771,2.842203259553759,2.826440382623283,3.36990096724675,3.1084559112985346,3.1747781626696097,4.0,4.0,4.0,4.0,4.0,4.0,78.0,15.0,78.0,78.0,78.0,0.0,-9.0,-52.0,-52.0,-52.0,-1.5,-1.0,2.0,6.0,9.0,11.0,0.0,1.0,2.0,6.0,9.0,12.0,4.0,42442.0,667118.0,2.3666125777776705,15.796160532808253,0.17172500434002344
4.526226666666667,3.1573245984450753,40.0,-34.0,4.746413333333333,4.4061,4.5807,4.537364285714285,4.56509,2.8154881132131115,2.9616988293875526,3.0652692259422416,3.0938534910261444,3.10844332682762,5.0,5.0,4.0,5.0,5.0,5.0,40.0,17.0,27.0,31.0,31.0,0.0,-12.0,-21.0,-34.0,-34.0,-1.1764706373214722,0.0,3.0,6.0,9.0,12.0,0.0,1.0,3.0,6.0,9.0,12.0,3.0,44061.0,711962.0,2.404877721777665,4.175546181089777,-0.04206971707734318
4.22742,4.419786236196176,127.0,-95.0,4.74798,4.3717,4.23946,4.2176,4.19,3.8551582329696066,2.928138744945493,3.5759774413009393,4.5178340610333265,4.669297380054116,4.0,4.0,4.0,4.0,4.0,4.0,127.0,20.0,49.0,127.0,127.0,0.0,-7.0,-50.0,-95.0,-95.0,-1.3368420600891113,-1.0,2.0,6.0,9.0,14.0,0.0,1.0,2.0,6.0,10.0,16.0,4.0,43717.0,712197.0,2.7102508648004173,67.98248234879836,0.5937999861885491
4.237,3.4968165310044044,92.0,-85.0,4.532573333333334,4.1418,4.19422,4.222164285714285,4.24054,3.1041353947595804,2.728596211191457,4.125821014002037,3.4601620492015313,3.5402465792453524,4.0,4.0,4.0,4.0,4.0,4.0,92.0,15.0,92.0,92.0,92.0,0.0,-6.0,-85.0,-85.0,-85.0,-1.0823529958724976,-1.0,2.0,6.0,9.0,12.0,0.0,1.0,2.0,6.0,9.0,12.0,4.0,41418.0,679886.0,2.4173732266667627,53.7324375270238,-0.05144032239292639
3.9597866666666666,4.027240289029763,96.0,-91.0,4.4487733333333335,4.1634,4.03508,3.948235714285714,4.02726,3.479506173062055,3.316142355209137,4.612508525552876,4.044212990611348,4.393072943088793,4.0,4.0,4.0,4.0,4.0,4.0,96.0,31.0,96.0,96.0,96.0,0.0,-24.0,-91.0,-91.0,-91.0,-1.0549451112747192,-1.0,2.0,6.0,9.0,13.0,0.0,0.0,2.0,6.0,9.0,14.0,4.0,41634.0,667316.0,2.609414657421521,45.78747510148882,0.06382681782975941
4.1351933333333335,6.638431282144511,261.0,-193.0,4.908593333333333,4.019,4.02144,4.115057142857143,4.04351,6.088863494091478,3.3357685374098605,3.625416279444884,6.82794535105577,7.821088707730257,4.0,4.0,4.0,4.0,4.0,4.0,261.0,25.0,53.0,261.0,261.0,0.0,-15.0,-44.0,-193.0,-193.0,-1.3523316383361816,-1.0,2.0,6.0,9.0,15.0,0.0,1.0,2.0,6.0,10.0,20.0,4.0,40190.0,736289.0,2.9578043397327476,243.81016361741376,1.62226346361953
4.269733333333333,4.771109830931969,106.0,-86.0,4.883146666666667,4.6159,4.18168,4.252571428571429,4.19313,4.141129430261179,3.107882411435209,5.43796872073352,4.86893269383349,4.967234395242022,4.0,4.0,5.0,4.0,4.0,4.0,106.0,18.0,106.0,106.0,106.0,0.0,-8.0,-82.0,-86.0,-86.0,-1.2325581312179565,-1.0,2.0,6.0,10.0,15.0,0.0,1.0,2.0,6.0,10.0,18.0,4.0,46159.0,732472.0,2.8615109279994244,53.158239082527736,-0.017191336030100698
4.321586666666667,3.8906027289379623,88.0,-76.0,4.732453333333333,4.3647,4.3381,4.302464285714286,4.31962,3.378869864254312,2.6862269992592127,3.453911837343218,3.8196444669116993,3.673823352500805,4.0,4.0,4.0,4.0,4.0,4.0,88.0,15.0,46.0,88.0,67.0,0.0,-8.0,-36.0,-76.0,-42.0,-1.1578947305679321,-1.0,2.0,6.0,9.0,13.0,0.0,1.0,3.0,6.0,10.0,14.0,3.0,43647.0,709868.0,2.607668816889083,36.04692256974224,0.27167739073062164
4.292886666666667,4.180463360559642,80.0,-95.0,4.768353333333334,4.4393,4.36212,4.289035714285714,4.26364,3.628763922881492,3.8569681266913567,3.6937652854018315,4.2341579512974725,4.662253888036683,4.0,4.0,4.0,4.0,4.0,4.0,95.0,37.0,37.0,80.0,80.0,0.0,-18.0,-24.0,-95.0,-95.0,-0.8421052694320679,-1.0,2.0,6.0,10.0,14.0,0.0,1.0,2.0,6.0,10.0,15.0,4.0,44393.0,715253.0,2.7055838280886726,42.88822231386827,0.035511247849120346
4.460426666666667,7.386517290907366,200.0,-309.0,5.32772,4.464,4.3578,4.466021428571429,4.42853,6.787590643533116,3.883530890982859,11.017664314115708,7.599875056320985,8.0831309162449,4.0,5.0,4.0,4.0,4.0,4.0,309.0,52.0,200.0,200.0,200.0,0.0,-26.0,-309.0,-309.0,-309.0,-0.647249162197113,-1.0,2.0,6.0,10.0,17.0,0.0,1.0,3.0,7.0,10.0,24.0,4.0,44640.0,799158.0,3.1288484878221827,213.93458239711484,-1.5386887610394453
4.27452,4.215553412724974,81.0,-58.0,4.820453333333333,4.2466,4.30358,4.2748928571428575,4.23843,3.578492471029012,7.094802468159789,4.590816996528386,4.302984233617219,4.35668577501401,4.0,4.0,4.0,4.0,4.0,4.0,81.0,81.0,81.0,81.0,81.0,0.0,-58.0,-58.0,-58.0,-58.0,-1.3965517282485962,-1.0,2.0,6.0,10.0,15.0,0.0,1.0,2.0,6.0,10.0,17.0,4.0,42466.0,723068.0,2.812162201599718,20.464042225084214,0.07906776147691015
4.127493333333334,3.68589329136795,91.0,-64.0,4.509426666666666,4.0886,4.2125,4.1149571428571425,4.10532,3.2073446522557685,2.7404928516796043,3.4014430976135595,3.736266126407318,3.8181610077542323,4.0,4.0,4.0,4.0,4.0,4.0,91.0,16.0,39.0,91.0,91.0,0.0,-6.0,-26.0,-64.0,-64.0,-1.421875,-1.0,2.0,6.0,9.0,12.0,0.0,1.0,2.0,6.0,9.0,13.0,4.0,40886.0,676414.0,2.5096039498658573,31.98859044101979,0.30684540655208875
4.321213333333334,4.23527821735079,99.0,-88.0,4.763973333333333,4.4325,4.29786,4.307092857142857,4.28336,3.730281157313165,5.781209734008866,3.60161614461856,4.047888816757914,3.5631578790927456,4.0,4.0,4.0,4.0,4.0,4.0,99.0,76.0,76.0,99.0,76.0,0.0,-69.0,-69.0,-88.0,-69.0,-1.125,-1.0,2.0,6.0,9.0,13.0,0.0,1.0,3.0,6.0,10.0,15.0,3.0,44325.0,714596.0,2.638938406044776,56.49878309072441,0.03181207068892062
4.265,4.783875092754061,158.0,-164.0,4.8412,4.3934,4.27442,4.233592857142857,4.21465,4.199813505727354,5.899637023724525,4.131292172565419,4.72958634689265,3.7737617558979397,4.0,4.0,4.0,4.0,4.0,4.0,164.0,53.0,53.0,158.0,53.0,0.0,-51.0,-51.0,-164.0,-51.0,-0.9634146094322205,-1.0,2.0,6.0,10.0,15.0,0.0,1.0,2.0,6.0,10.0,17.0,4.0,43934.0,726180.0,2.82012913333398,132.85419429199445,0.12025183493126691
4.35786,3.9570250535027567,97.0,-54.0,4.78674,4.2781,4.24608,4.360271428571428,4.36208,3.4257969991863004,4.1571009777071675,3.5527984858617616,4.032713454153524,4.199020646691787,4.0,4.0,4.0,4.0,4.0,4.0,97.0,34.0,55.0,97.0,97.0,0.0,-21.0,-41.0,-54.0,-54.0,-1.796296238899231,-1.0,2.0,6.0,10.0,14.0,0.0,1.0,3.0,6.0,10.0,15.0,3.0,42781.0,718011.0,2.6556279551998614,32.52664452721977,0.33190615330252193
4.4149,3.820516801733009,77.0,-52.0,4.819593333333334,4.1759,4.42176,4.398435714285714,4.40802,3.2953278788603746,3.5072481048432964,3.408804908089935,3.8607056742718977,3.483966282817702,4.0,4.0,4.0,4.0,4.0,4.0,77.0,21.0,45.0,77.0,45.0,0.0,-15.0,-26.0,-52.0,-34.0,-1.4807692766189575,-1.0,2.0,6.0,10.0,14.0,0.0,1.0,3.0,6.0,10.0,15.0,3.0,41759.0,722939.0,2.6562412946664917,18.18595584586869,0.13334086990485922
4.3046,5.058350464271542,166.0,-110.0,4.92604,4.5442,4.24028,4.325442857142857,4.27369,4.455399225166588,3.474370948149972,3.727119980637463,5.177523525015679,3.7654728218054796,4.0,4.0,5.0,4.0,4.0,4.0,166.0,30.0,47.0,166.0,52.0,0.0,-18.0,-35.0,-110.0,-36.0,-1.5090909004211426,-1.0,2.0,6.0,10.0,16.0,0.0,1.0,2.0,6.0,10.0,18.0,4.0,45442.0,738906.0,2.892924421333116,106.18288470826087,0.3601881316321833
4.268586666666667,3.5610147066990843,68.0,-72.0,4.602733333333333,4.3697,4.2543,4.266514285714286,4.23961,3.1171275193862966,4.028206121148153,3.368533575663008,3.607120765426199,3.270532680121102,4.0,4.0,4.0,4.0,4.0,4.0,72.0,27.0,33.0,68.0,44.0,0.0,-19.0,-24.0,-72.0,-32.0,-0.9444444179534912,-1.0,2.0,6.0,9.0,12.0,0.0,1.0,2.0,6.0,9.0,13.0,4.0,43697.0,690410.0,2.5112885063114265,32.39832269896805,-0.15240561656942894
4.10074,4.632407708784695,184.0,-132.0,4.65174,4.4145,4.2404,4.102478571428572,4.15914,4.078793026057708,5.151460327358683,3.6542954064358772,4.734061342526482,5.243211742157066,4.0,4.0,4.0,4.0,4.0,4.0,184.0,78.0,78.0,184.0,184.0,0.0,-57.0,-57.0,-132.0,-132.0,-1.3939393758773804,-1.0,2.0,6.0,9.0,14.0,0.0,1.0,2.0,6.0,10.0,16.0,4.0,44145.0,697761.0,2.7244326613344487,121.70948218316606,0.7423697140892377
4.2735666666666665,4.853588877767549,163.0,-140.0,4.8918333333333335,4.0501,4.15322,4.294528571428572,4.26165,4.229731186461887,3.7167151339776785,4.426765812273238,4.949715654582577,5.330667260074893,4.0,4.0,4.0,4.0,4.0,4.0,163.0,29.0,54.0,163.0,163.0,0.0,-21.0,-56.0,-140.0,-140.0,-1.164285659790039,-1.0,2.0,6.0,10.0,15.0,0.0,1.0,2.0,6.0,10.0,17.0,4.0,40501.0,733775.0,2.88633936399956,114.25851297241161,-0.07046358897305154
4.48654,3.8333305959556525,74.0,-65.0,4.856193333333334,4.3173,4.45872,4.4905357142857145,4.52354,3.352734393716317,2.8846235136117033,3.2485607620206967,3.7931835932208715,3.464876032711592,4.0,5.0,4.0,4.0,4.0,5.0,74.0,17.0,32.0,74.0,61.0,0.0,-6.0,-24.0,-65.0,-47.0,-1.1384615898132324,-1.0,2.0,6.0,10.0,13.0,0.0,1.0,3.0,7.0,10.0,14.0,4.0,43173.0,728429.0,2.610714262399974,32.15906472211315,0.1590988634064085
4.441613333333334,4.388501573065223,141.0,-98.0,4.9322,4.2396,4.53816,4.45385,4.43327,3.82887027224094,3.9194550709001987,3.557987774000917,4.13329936440753,3.96144216635058,4.0,5.0,4.0,5.0,4.0,4.0,141.0,36.0,40.0,141.0,141.0,0.0,-23.0,-28.0,-98.0,-98.0,-1.4387755393981934,-1.0,2.0,6.0,10.0,14.0,0.0,1.0,3.0,7.0,10.0,16.0,4.0,42396.0,739830.0,2.7486237475555457,68.27532260156795,0.27182564002475185
4.237206666666666,4.42062476091077,96.0,-67.0,4.8655,4.3903,4.3549,4.2641285714285715,4.3164,3.717891234929853,3.6297773262755157,4.110912791835853,4.459680435728954,4.180907298644446,4.0,4.0,4.0,4.0,4.0,4.0,96.0,34.0,46.0,96.0,48.0,0.0,-19.0,-34.0,-67.0,-36.0,-1.4328358173370361,-2.0,2.0,6.0,10.0,16.0,0.0,1.0,2.0,7.0,10.0,17.0,5.0,43903.0,729825.0,2.9460049360003495,22.51870218650961,0.2571567735753453
4.1904,4.5194399367896185,93.0,-89.0,4.783986666666666,4.0302,4.18472,4.167457142857143,4.09594,3.885643519589254,3.7016561409480735,5.191945458838426,4.542911883041563,4.398748572752263,4.0,4.0,4.0,4.0,4.0,4.0,93.0,38.0,93.0,93.0,93.0,0.0,-28.0,-89.0,-89.0,-89.0,-1.0449438095092773,-1.0,2.0,6.0,10.0,15.0,0.0,1.0,2.0,6.0,10.0,17.0,4.0,40302.0,717598.0,2.8475243733333997,45.683746475452075,0.13149737553614058
4.138846666666667,4.4567305676700455,91.0,-56.0,4.7515,4.3446,4.37758,4.158028571428572,4.24281,3.796802670853922,5.479402633985071,4.650553289289128,4.512090214748292,4.6630731011219915,4.0,4.0,4.0,4.0,4.0,4.0,91.0,67.0,91.0,91.0,91.0,0.0,-56.0,-56.0,-56.0,-56.0,-1.625,-1.0,2.0,6.0,10.0,15.0,0.0,1.0,2.0,6.0,10.0,17.0,4.0,43446.0,712725.0,2.8526345406223927,28.307099585319843,0.1307079376392955
4.22988,5.102698185188413,180.0,-128.0,4.910546666666667,4.1187,4.10614,4.23535,4.14384,4.451505761033282,4.5019370335118385,3.7421911202245677,4.638055291673509,4.91365968448314,4.0,4.0,4.0,4.0,4.0,4.0,180.0,46.0,46.0,180.0,180.0,0.0,-35.0,-40.0,-128.0,-128.0,-1.40625,-1.0,2.0,6.0,10.0,16.0,0.0,1.0,2.0,6.0,10.0,19.0,4.0,41187.0,736582.0,2.947559191466601,113.0160457180965,1.201482008162258
4.336733333333333,5.701274771994628,166.0,-163.0,5.0578666666666665,4.0183,4.32004,4.344621428571428,4.28729,5.0724480921037065,4.75159161463685,4.685801269054275,5.848132944181322,4.007552253015623,4.0,4.0,4.0,4.0,4.0,4.0,166.0,43.0,51.0,166.0,51.0,0.0,-27.0,-52.0,-163.0,-52.0,-1.0184049606323242,-1.0,2.0,6.0,10.0,16.0,0.0,1.0,3.0,7.0,10.0,19.0,4.0,40183.0,758680.0,3.0451346346668045,153.8890634884651,-0.2996291580644891
4.031773333333334,3.4812724565894486,45.0,-41.0,4.430506666666667,4.4384,4.17816,4.016921428571429,4.02372,2.9572017702952946,2.9088230549754166,3.562655310952393,3.5098018176087065,3.5604921194465975,4.0,4.0,4.0,4.0,4.0,4.0,45.0,21.0,43.0,45.0,45.0,0.0,-7.0,-41.0,-41.0,-41.0,-1.097561001777649,-1.0,2.0,6.0,9.0,12.0,0.0,0.0,2.0,6.0,9.0,13.0,4.0,44384.0,664576.0,2.5466170823100507,7.5452277609776885,-0.024710801493380237
4.0995333333333335,4.125154529819239,64.0,-59.0,4.6732,4.0575,4.13596,4.08495,4.11248,3.4618263467343895,5.028988250362316,5.031956010342877,4.163645402763099,4.3416306553145985,4.0,4.0,4.0,4.0,4.0,4.0,64.0,39.0,64.0,64.0,64.0,0.0,-34.0,-59.0,-59.0,-59.0,-1.0847457647323608,-2.0,2.0,6.0,10.0,15.0,0.0,1.0,2.0,6.0,10.0,16.0,4.0,40575.0,700980.0,2.827162456888295,16.846261402028766,0.028003541196704826
4.187673333333334,4.910205642749115,149.0,-128.0,4.841233333333333,4.3562,4.15238,4.1817142857142855,4.11535,4.267217814127613,2.752322489809069,3.2259461356584063,5.010680232896688,5.274161786040077,4.0,4.0,4.0,4.0,4.0,4.0,149.0,16.0,45.0,149.0,149.0,0.0,-6.0,-48.0,-128.0,-128.0,-1.1640625,-1.0,2.0,6.0,10.0,16.0,0.0,1.0,2.0,6.0,10.0,18.0,4.0,43562.0,726185.0,2.92537402480004,83.42565454808391,0.0796561349512269
4.281713333333333,3.8519583566946958,68.0,-44.0,4.73922,4.3614,4.2392,4.26085,4.24648,3.2726775777218746,5.267880512740361,4.146425836421573,3.892705790512348,4.058683572135599,4.0,4.0,4.0,4.0,4.0,4.0,68.0,41.0,68.0,68.0,68.0,0.0,-36.0,-44.0,-44.0,-44.0,-1.545454502105713,-1.0,2.0,6.0,10.0,14.0,0.0,1.0,2.0,6.0,10.0,15.0,4.0,43614.0,710883.0,2.70995517786649,12.422083131004415,-0.01979184459823993
4.20252,5.501265376475212,219.0,-154.0,4.9628,4.5606,4.54364,4.211914285714285,4.22222,4.826558276636191,3.065235261235371,4.366045899613969,5.563323696664729,4.192871816946082,4.0,4.0,5.0,5.0,4.0,4.0,219.0,17.0,75.0,219.0,75.0,0.0,-9.0,-64.0,-154.0,-64.0,-1.4220778942108154,-2.0,2.0,6.0,10.0,17.0,0.0,1.0,2.0,7.0,10.0,20.0,5.0,45606.0,744420.0,3.0634241157326776,165.31603021443436,0.5257241465892575
4.3258,5.9266096427900825,144.0,-145.0,5.211506666666667,4.4902,4.40556,4.325414285714285,4.34011,5.165015919228632,9.139029278080608,8.430251625500237,6.010289331964265,6.763414272808244,4.0,5.0,4.0,4.0,4.0,4.0,145.0,104.0,144.0,144.0,144.0,0.0,-120.0,-145.0,-145.0,-145.0,-0.9931034445762634,-2.0,2.0,7.0,11.0,19.0,0.0,1.0,3.0,7.0,11.0,22.0,4.0,44902.0,781726.0,3.2710597946663094,84.23741965952883,0.10187206006722398
4.6246133333333335,5.8984142043227505,186.0,-117.0,5.494613333333334,4.3819,4.60706,4.641307142857143,4.64137,5.0977940556529395,3.0667234745387346,5.560650732884728,5.932769600488935,6.045742306210242,5.0,5.0,4.0,5.0,5.0,5.0,186.0,20.0,90.0,186.0,186.0,0.0,-13.0,-85.0,-117.0,-117.0,-1.5897436141967773,-2.0,2.0,7.0,11.0,20.0,0.0,1.0,3.0,7.0,12.0,24.0,4.0,43819.0,824192.0,3.3387161205337157,69.09942752387036,0.5058616303947682
4.467506666666667,4.306153868170892,63.0,-70.0,5.030906666666667,4.513,4.41378,4.4889785714285715,4.5006,3.632013131595866,6.092991338771576,5.048492434095266,4.252443900037145,4.389794111678067,4.0,5.0,5.0,4.0,4.0,5.0,70.0,63.0,63.0,63.0,63.0,0.0,-70.0,-70.0,-70.0,-70.0,-0.8999999761581421,-1.0,2.0,7.0,10.0,16.0,0.0,1.0,3.0,7.0,11.0,17.0,4.0,45130.0,754636.0,2.9204290807111186,18.682211789301412,-0.22700461116892218
4.3267533333333335,4.665588642097737,95.0,-68.0,4.972153333333333,4.4429,4.38738,4.311357142857143,4.31735,3.970662791555366,4.909455149503507,5.2865523442328435,4.730003258133641,4.772031716194582,4.0,4.0,4.0,4.0,4.0,4.0,95.0,43.0,95.0,95.0,95.0,0.0,-29.0,-61.0,-68.0,-61.0,-1.3970588445663452,-2.0,2.0,7.0,10.0,16.0,0.0,1.0,2.0,7.0,11.0,17.0,5.0,44429.0,745823.0,3.0089817077331413,32.72006276614301,0.33585517995192143
4.4105,4.5633827269997225,99.0,-87.0,4.989526666666666,4.5025,4.45366,4.39955,4.38938,3.9219331355449816,3.498659430665005,4.633258242968864,4.638873701664492,4.85473365901663,4.0,5.0,5.0,4.0,4.0,4.0,99.0,30.0,72.0,99.0,99.0,0.0,-16.0,-80.0,-87.0,-87.0,-1.137930989265442,-1.0,2.0,7.0,10.0,16.0,0.0,1.0,3.0,7.0,10.0,18.0,4.0,45025.0,748429.0,2.8788278666666236,38.78634957704952,0.027801597269181855
4.55492,4.594494298192027,133.0,-108.0,5.096253333333333,4.5901,4.36334,4.5439428571428575,4.49573,3.985579154246409,4.962090711023172,3.946795610151578,3.911566149522464,4.06034562952051,5.0,5.0,5.0,4.0,5.0,4.0,133.0,42.0,42.0,74.0,74.0,0.0,-46.0,-46.0,-67.0,-67.0,-1.2314814329147339,-1.0,2.0,7.0,10.0,15.0,0.0,1.0,3.0,7.0,11.0,16.0,4.0,45901.0,764438.0,2.920677908799643,65.92179514708667,0.19822520086017528
4.580526666666667,4.556795718324119,87.0,-72.0,5.1920866666666665,4.7166,4.5794,4.582771428571428,4.58757,3.8454919015051874,4.282466391209531,4.0183054358238515,4.606405527444208,4.48534420955926,5.0,5.0,5.0,5.0,5.0,5.0,87.0,52.0,52.0,87.0,65.0,0.0,-34.0,-38.0,-72.0,-52.0,-1.2083333730697632,-1.0,2.0,7.0,11.0,17.0,0.0,1.0,3.0,7.0,11.0,18.0,4.0,47166.0,778813.0,3.042035937422299,19.53638447946012,0.06018106185198746
4.66726,5.511201918037227,131.0,-83.0,5.468193333333334,4.5943,4.4902,4.652978571428571,4.6081,4.717570353379921,6.476009680361667,5.022426550520088,5.067103521366176,5.209046528075683,5.0,5.0,5.0,4.5,5.0,5.0,131.0,74.0,74.0,103.0,75.0,0.0,-68.0,-68.0,-69.0,-69.0,-1.5783132314682007,-2.0,2.0,7.0,11.0,19.0,0.0,1.0,3.0,7.0,11.0,23.0,4.0,45943.0,820229.0,3.2385998013331094,41.3098896826349,0.3500450156289656
4.726066666666667,4.5814285027128525,90.0,-71.0,5.31464,4.7096,4.71954,4.71785,4.72479,3.883266091248049,3.185479958853426,5.253390728918134,4.672293428267076,4.7521463871447445,5.0,5.0,5.0,5.0,5.0,5.0,90.0,19.0,90.0,90.0,90.0,0.0,-8.0,-71.0,-71.0,-71.0,-1.2676056623458862,-1.0,3.0,7.0,11.0,17.0,0.0,1.0,3.0,7.0,11.0,18.0,4.0,47096.0,797196.0,3.0141598817782866,23.50738875015765,-0.03459416662323939
4.545846666666667,8.31138247287094,216.0,-182.0,5.944513333333333,4.6952,4.719,4.549992857142857,4.6581,7.376073748247222,15.446467437431433,8.22958282786378,8.32581073663498,9.475005126501065,5.0,5.0,5.0,5.0,5.0,5.0,216.0,216.0,216.0,216.0,216.0,0.0,-178.0,-178.0,-182.0,-182.0,-1.186813235282898,-3.0,2.0,7.0,12.0,25.0,0.0,1.0,3.0,7.0,13.0,33.01000000000931,4.0,46952.0,891677.0,3.9351666685333986,96.14076251351439,-0.003937336947166951
4.504086666666667,4.623639888600865,92.0,-77.0,5.12878,4.2108,4.57076,4.5248,4.5431,3.9192369301162993,3.2658888473119077,4.446736836352005,4.717033075386805,4.735597813250877,5.0,5.0,4.0,5.0,5.0,5.0,92.0,26.0,51.0,92.0,80.0,0.0,-15.0,-47.0,-77.0,-77.0,-1.1948051452636719,-1.0,2.0,7.0,10.0,17.0,0.0,1.0,3.0,7.0,11.0,19.0,4.0,42108.0,769317.0,3.004349919555598,25.29330481017762,0.15263497451192345
